Latitude,Longitude,Timestamp
22.3412907,73.1806053,2024-08-30T10:05:50.131Z
22.3418679,73.1797939,2024-08-30T10:05:50.193Z
22.3419785,73.1790185,2024-08-30T10:06:19.726Z
22.3415389,73.1779882,2024-08-30T10:06:24.009Z
22.3415373,73.1779882,2024-08-30T10:06:26.285Z
22.3414615,73.1780343,2024-08-30T10:06:31.058Z
22.3414715,73.1780244,2024-08-30T10:06:34.309Z
22.3414637,73.1780187,2024-08-30T10:06:36.935Z
22.3414369,73.1780305,2024-08-30T10:06:39.279Z
22.3410309,73.1777276,2024-08-30T10:06:41.933Z
22.34095,73.1776405,2024-08-30T10:06:43.633Z
22.3409115,73.1776218,2024-08-30T10:06:45.969Z
22.3408628,73.1776694,2024-08-30T10:06:48.898Z
22.3408981,73.1776038,2024-08-30T10:06:52.667Z
22.3408974,73.1776021,2024-08-30T10:06:55.607Z
22.3409101,73.177581,2024-08-30T10:06:58.875Z
22.3398052,73.1778547,2024-08-30T10:07:11.674Z
22.3388323,73.1783508,2024-08-30T10:07:13.846Z
22.3374425,73.1785335,2024-08-30T10:07:24.147Z
22.3372961,73.1785695,2024-08-30T10:07:30.659Z
22.3371952,73.1786316,2024-08-30T10:07:30.729Z
22.3371651,73.178634,2024-08-30T10:07:32.847Z
22.3371097,73.1786086,2024-08-30T10:07:36.102Z
22.3370538,73.178602,2024-08-30T10:07:38.752Z
22.3370472,73.1786018,2024-08-30T10:07:40.855Z
22.3370723,73.1785628,2024-08-30T10:07:45.275Z
22.3370894,73.1785767,2024-08-30T10:07:48.428Z
22.3370901,73.1785768,2024-08-30T10:07:50.647Z
22.336642,73.1782659,2024-08-30T10:07:53.271Z
22.3365931,73.1781851,2024-08-30T10:07:56.073Z
22.3365425,73.1781841,2024-08-30T10:07:58.304Z
22.3365754,73.1778282,2024-08-30T10:08:04.510Z
22.3365619,73.1778264,2024-08-30T10:08:06.037Z
22.3363296,73.1770541,2024-08-30T10:08:12.384Z
22.3362905,73.1770507,2024-08-30T10:08:14.781Z
22.336121,73.1763365,2024-08-30T10:08:17.679Z
22.3360998,73.1762484,2024-08-30T10:08:22.362Z
22.3360828,73.1762476,2024-08-30T10:08:24.531Z
22.3364147,73.1757331,2024-08-30T10:08:31.518Z
22.3364442,73.1756892,2024-08-30T10:08:32.439Z
22.3364274,73.175651,2024-08-30T10:08:38.899Z
22.3364169,73.1756223,2024-08-30T10:08:38.969Z
22.3364193,73.1756215,2024-08-30T10:08:41.127Z
22.3360274,73.1745172,2024-08-30T10:08:45.870Z
22.3359901,73.1745113,2024-08-30T10:08:48.238Z
22.335977,73.1744085,2024-08-30T10:08:51.943Z
22.3359657,73.1743765,2024-08-30T10:08:56.595Z
22.3359615,73.1743763,2024-08-30T10:08:58.777Z
22.3362292,73.174164,2024-08-30T10:09:01.514Z
22.3362632,73.1741467,2024-08-30T10:09:03.834Z
22.336272,73.1741464,2024-08-30T10:09:06.051Z
22.3362562,73.1741061,2024-08-30T10:09:06.460Z
22.3362881,73.1740672,2024-08-30T10:09:09.332Z
22.3362972,73.1740547,2024-08-30T10:09:12.118Z
22.336298,73.1740543,2024-08-30T10:09:13.280Z
22.3362661,73.1740425,2024-08-30T10:09:15.728Z
22.3362749,73.1740901,2024-08-30T10:09:19.251Z
22.3362752,73.1740914,2024-08-30T10:09:19.916Z
22.3362693,73.1740653,2024-08-30T10:09:23.418Z
22.3363103,73.174057,2024-08-30T10:09:26.851Z
22.3363142,73.1740569,2024-08-30T10:09:29.370Z
22.3362665,73.1740509,2024-08-30T10:09:32.748Z
22.3362624,73.1740508,2024-08-30T10:09:34.563Z
22.3380471,73.1740228,2024-08-30T10:09:36.964Z
22.3383026,73.1740283,2024-08-30T10:09:39.586Z
22.3383937,73.1740284,2024-08-30T10:09:41.902Z
22.3383454,73.174197,2024-08-30T10:09:44.795Z
22.338375,73.1743566,2024-08-30T10:09:47.352Z
22.3383884,73.1743622,2024-08-30T10:09:49.561Z
22.3386433,73.174416,2024-08-30T10:09:51.791Z
22.3387005,73.1744292,2024-08-30T10:09:54.357Z
22.3387254,73.1744294,2024-08-30T10:09:56.796Z
22.3389887,73.1746159,2024-08-30T10:09:58.892Z
22.3391276,73.1746879,2024-08-30T10:10:02.288Z
22.3391453,73.1746889,2024-08-30T10:10:03.856Z
22.3398749,73.1745367,2024-08-30T10:10:07.289Z
22.3399688,73.1744679,2024-08-30T10:10:10.852Z
22.3399691,73.1744621,2024-08-30T10:10:11.063Z
22.3400327,73.1744618,2024-08-30T10:10:14.398Z
22.3400609,73.1744535,2024-08-30T10:10:17.676Z
22.3400627,73.1744531,2024-08-30T10:10:18.167Z
22.3400763,73.1744638,2024-08-30T10:10:20.602Z
22.3400269,73.1744573,2024-08-30T10:10:22.836Z
22.3400258,73.1744572,2024-08-30T10:10:25.077Z
22.3403213,73.1749311,2024-08-30T10:10:28.791Z
22.3403375,73.1749647,2024-08-30T10:10:31.293Z
22.3403346,73.1749968,2024-08-30T10:10:33.252Z
22.3403396,73.1749784,2024-08-30T10:10:36.201Z
22.3403398,73.1749768,2024-08-30T10:10:36.620Z
22.3403391,73.1749938,2024-08-30T10:10:38.089Z
22.3404133,73.1750074,2024-08-30T10:10:40.910Z
22.3404184,73.1750082,2024-08-30T10:10:41.597Z
22.3403947,73.175012,2024-08-30T10:10:43.642Z
22.3403796,73.1749681,2024-08-30T10:10:46.126Z
22.3403786,73.1749673,2024-08-30T10:10:48.533Z
22.3413115,73.1751797,2024-08-30T10:10:52.127Z
22.3416316,73.175214,2024-08-30T10:10:58.398Z
22.3416663,73.1752142,2024-08-30T10:11:00.274Z
22.3426637,73.1754106,2024-08-30T10:11:05.323Z
22.3427279,73.1754117,2024-08-30T10:11:07.312Z
22.3430393,73.1754056,2024-08-30T10:11:12.184Z
22.3430748,73.1754056,2024-08-30T10:11:14.278Z
22.3424386,73.1741637,2024-08-30T10:11:17.686Z
22.3423531,73.1741578,2024-08-30T10:11:21.196Z
22.3424938,73.1736501,2024-08-30T10:11:34.886Z
22.3426726,73.1731251,2024-08-30T10:11:37.716Z
22.3426705,73.173141,2024-08-30T10:11:39.641Z
22.3427235,73.172614,2024-08-30T10:11:41.977Z
22.3429903,73.1721554,2024-08-30T10:11:46.817Z
22.342978,73.1718233,2024-08-30T10:11:49.353Z
22.3429145,73.171538,2024-08-30T10:11:52.802Z
22.3429124,73.1715354,2024-08-30T10:11:55.185Z
22.3431791,73.1712026,2024-08-30T10:11:57.821Z
22.3432016,73.1711375,2024-08-30T10:12:02.608Z
22.3432109,73.1711371,2024-08-30T10:12:05.326Z
22.3432181,73.1710776,2024-08-30T10:12:08.400Z
22.3432212,73.1710772,2024-08-30T10:12:10.716Z
22.3430942,73.1710487,2024-08-30T10:12:14.324Z
22.3430816,73.1710192,2024-08-30T10:12:16.985Z
22.3431667,73.1706018,2024-08-30T10:12:19.551Z
22.343172,73.1705785,2024-08-30T10:12:19.853Z
22.3431611,73.1702401,2024-08-30T10:12:22.485Z
22.3431772,73.170062,2024-08-30T10:12:24.265Z
22.3431783,73.170049,2024-08-30T10:12:25.217Z
22.3431844,73.1698931,2024-08-30T10:12:27.904Z
22.34322,73.1698562,2024-08-30T10:12:30.599Z
22.3432212,73.169855,2024-08-30T10:12:32.172Z
22.3433318,73.1695062,2024-08-30T10:12:34.677Z
22.343342,73.1695123,2024-08-30T10:12:37.527Z
22.3433422,73.1695124,2024-08-30T10:12:39.252Z
22.3433224,73.1692002,2024-08-30T10:12:42.100Z
22.3433329,73.1691734,2024-08-30T10:12:46.257Z
22.3429593,73.1690303,2024-08-30T10:12:58.009Z
22.3428096,73.1690522,2024-08-30T10:12:58.300Z
22.3433348,73.1682162,2024-08-30T10:13:04.683Z
22.3433378,73.1682157,2024-08-30T10:13:07.470Z
22.3435577,73.1674784,2024-08-30T10:13:12.747Z
22.343695,73.1669895,2024-08-30T10:13:56.582Z
22.3439728,73.1648939,2024-08-30T10:13:58.095Z
22.3407408,73.1532621,2024-08-30T10:17:19.365Z
22.3407649,73.1532785,2024-08-30T10:17:26.526Z
22.3408572,73.1528009,2024-08-30T10:17:46.648Z
22.3409203,73.1529384,2024-08-30T10:17:49.029Z
22.3409296,73.1529253,2024-08-30T10:17:52.910Z
22.3409334,73.1529196,2024-08-30T10:17:54.465Z
22.3410193,73.1528003,2024-08-30T10:17:58.418Z
22.3410535,73.1527602,2024-08-30T10:18:03.456Z
22.3410629,73.1527499,2024-08-30T10:18:04.226Z
22.3410522,73.1527527,2024-08-30T10:18:08.412Z
22.3410538,73.1527613,2024-08-30T10:18:10.050Z
22.3410542,73.1527659,2024-08-30T10:18:13.479Z
22.3410606,73.1527661,2024-08-30T10:18:15.053Z
22.3410602,73.1528152,2024-08-30T10:18:17.866Z
22.341057,73.1528625,2024-08-30T10:18:19.596Z
22.3410582,73.1528679,2024-08-30T10:18:23.414Z
22.3410583,73.152868,2024-08-30T10:18:24.251Z
22.34106,73.1527704,2024-08-30T10:18:27.853Z
22.3410705,73.1526985,2024-08-30T10:18:29.651Z
22.3410704,73.1526809,2024-08-30T10:18:33.490Z
22.3410708,73.1526805,2024-08-30T10:18:34.410Z
22.3410913,73.1526637,2024-08-30T10:18:37.319Z
22.3411129,73.1526571,2024-08-30T10:18:38.610Z
22.3411168,73.1526552,2024-08-30T10:18:41.836Z
22.341118,73.1526568,2024-08-30T10:18:43.414Z
22.3415557,73.1523715,2024-08-30T10:19:28.928Z
22.3415903,73.1524121,2024-08-30T10:19:31.843Z
22.3415682,73.1523757,2024-08-30T10:19:33.461Z
22.3415757,73.1523886,2024-08-30T10:19:34.327Z
22.3415768,73.1523926,2024-08-30T10:19:35.829Z
22.3415853,73.1524029,2024-08-30T10:19:36.762Z
22.3415874,73.1524093,2024-08-30T10:19:38.133Z
22.3415893,73.1524118,2024-08-30T10:19:38.406Z
22.3415902,73.1524138,2024-08-30T10:19:39.115Z
22.3416173,73.1524548,2024-08-30T10:19:40.693Z
22.3416155,73.1524399,2024-08-30T10:19:42.758Z
22.3416169,73.1524358,2024-08-30T10:19:43.615Z
22.3416196,73.1524347,2024-08-30T10:19:44.515Z
22.341624,73.1524364,2024-08-30T10:19:46.279Z
22.3416189,73.1524324,2024-08-30T10:19:46.573Z
22.3416056,73.1524371,2024-08-30T10:19:47.785Z
22.341665,73.152475,2024-08-30T10:20:24.027Z
22.3417017,73.1523833,2024-08-30T10:20:49.102Z
22.3419241,73.1519999,2024-08-30T10:20:51.023Z
22.3421228,73.1520252,2024-08-30T10:20:51.989Z
22.342209,73.1520187,2024-08-30T10:20:53.314Z
22.3422381,73.1520319,2024-08-30T10:20:54.862Z
22.3422439,73.1520361,2024-08-30T10:20:56.127Z
22.3422447,73.1520442,2024-08-30T10:20:57.698Z
22.3422432,73.1520312,2024-08-30T10:20:59.310Z
22.3435165,73.1502143,2024-08-30T10:22:27.083Z
22.3429401,73.1512247,2024-08-30T10:22:28.892Z
22.3434392,73.150402,2024-08-30T10:22:30.433Z
22.3436077,73.1501257,2024-08-30T10:22:31.652Z
22.3436677,73.1500346,2024-08-30T10:22:33.033Z
22.3436903,73.149997,2024-08-30T10:22:33.748Z
22.3437144,73.1499578,2024-08-30T10:22:35.365Z
22.3437137,73.1499567,2024-08-30T10:22:36.062Z
22.343715,73.1499519,2024-08-30T10:22:37.843Z
22.3437084,73.14996,2024-08-30T10:22:38.722Z
22.3437039,73.1499654,2024-08-30T10:22:40.300Z
22.3436993,73.1499718,2024-08-30T10:22:41.480Z
22.3436944,73.1499844,2024-08-30T10:22:43.179Z
22.3449267,73.1506967,2024-08-30T10:24:59.119Z
22.3441916,73.1503644,2024-08-30T10:25:00.059Z
22.3440224,73.150232,2024-08-30T10:25:01.191Z
22.3438421,73.1500887,2024-08-30T10:25:02.680Z
22.3437956,73.150057,2024-08-30T10:25:04.296Z
22.3437503,73.1500301,2024-08-30T10:25:05.405Z
22.3437375,73.1500212,2024-08-30T10:25:05.949Z
22.3437252,73.1500063,2024-08-30T10:25:06.925Z
22.34373,73.1500072,2024-08-30T10:25:08.268Z
22.3439578,73.1500514,2024-08-30T10:25:10.294Z
22.3440258,73.150133,2024-08-30T10:25:12.185Z
22.3440398,73.1501503,2024-08-30T10:25:12.768Z
22.3455483,73.15056,2024-08-30T10:25:52.790Z
22.3455215,73.1505336,2024-08-30T10:25:54.264Z
22.3450952,73.1506509,2024-08-30T10:25:55.528Z
22.3449869,73.1506826,2024-08-30T10:25:56.735Z
22.3449571,73.1506898,2024-08-30T10:25:58.276Z
22.3449511,73.1506912,2024-08-30T10:25:59.659Z
22.3449461,73.1506919,2024-08-30T10:26:01.098Z
22.3449452,73.1506918,2024-08-30T10:26:01.465Z
22.3449445,73.1506918,2024-08-30T10:26:02.950Z
22.3449442,73.1506922,2024-08-30T10:26:04.455Z
22.3449435,73.150692,2024-08-30T10:26:06.029Z
22.344943,73.1506921,2024-08-30T10:26:07.457Z
22.3449427,73.1506923,2024-08-30T10:26:08.357Z
22.3449431,73.1506921,2024-08-30T10:26:09.706Z
22.3449526,73.1507038,2024-08-30T10:26:12.012Z
22.3449896,73.1506653,2024-08-30T10:26:14.274Z
22.3449844,73.1506719,2024-08-30T10:26:15.455Z
22.3463641,73.1503633,2024-08-30T10:26:17.357Z
22.3467374,73.1502404,2024-08-30T10:26:19.842Z
22.3467921,73.1502525,2024-08-30T10:26:21.593Z
22.3469565,73.1502095,2024-08-30T10:26:24.086Z
22.3467397,73.1502637,2024-08-30T10:26:26.133Z
22.3467301,73.1502614,2024-08-30T10:26:28.122Z
22.3467693,73.150241,2024-08-30T10:26:30.314Z
22.3467283,73.15026,2024-08-30T10:26:32.385Z
22.3467293,73.1502616,2024-08-30T10:26:34.803Z
22.3467244,73.1502577,2024-08-30T10:26:34.924Z
22.3468971,73.1501858,2024-08-30T10:26:36.009Z
22.3470129,73.1501235,2024-08-30T10:26:38.617Z
22.3470461,73.1501227,2024-08-30T10:26:41.259Z
22.3470099,73.1501408,2024-08-30T10:26:44.240Z
22.3469953,73.1501179,2024-08-30T10:26:46.344Z
22.3470086,73.1501381,2024-08-30T10:26:48.130Z
22.3470339,73.1501428,2024-08-30T10:26:49.784Z
22.3470104,73.1501348,2024-08-30T10:26:52.078Z
22.347009,73.1501344,2024-08-30T10:26:54.723Z
22.3477899,73.1496611,2024-08-30T10:26:57.013Z
22.3480834,73.1494404,2024-08-30T10:26:59.348Z
22.3481513,73.1493825,2024-08-30T10:27:00.971Z
22.3481641,73.1493782,2024-08-30T10:27:01.817Z
22.3482954,73.149349,2024-08-30T10:27:04.446Z
22.3484443,73.149399,2024-08-30T10:27:06.567Z
22.3485057,73.1493757,2024-08-30T10:27:08.146Z
22.3485121,73.1493733,2024-08-30T10:27:08.911Z
22.3485434,73.1493464,2024-08-30T10:27:10.590Z
22.3485729,73.1493279,2024-08-30T10:27:12.118Z
22.3485864,73.1493222,2024-08-30T10:27:13.295Z
22.3486087,73.1492869,2024-08-30T10:27:15.313Z
22.3489702,73.1495226,2024-08-30T10:27:38.985Z
22.3491576,73.1498676,2024-08-30T10:27:55.564Z
22.3492963,73.1503742,2024-08-30T10:27:55.709Z